User ID,Time,Category,Operation,Order ID,Transaction ID,Primary Asset,Realized Amount For Primary Asset,Realized Amount for Primary Asset in USD,Base Asset,Realized Amount For Base Asset,Realized Amount For Base Asset In USD,Quote Asset,Realized Amount for Quote Asset,Realized Amount for Quote Asset in USD,Fee Asset,Realized Amount for Fee Asset,Realized Amount for Fee Asset in USD,Payment Method,Withdraw Method,Additional Note
57173144,2025-09-22 00:50:54,Spot Trading,Sell,717643104,2427995808,"","","",SOL,0.03700000,8.15836900,USDT,8.57586000,8.58424900,USDT,0.03430344,0.03433700,Wallet,"",""
57173144,2025-09-22 00:50:54,Spot Trading,Sell,717643104,2427995794,"","","",SOL,0.11600000,25.57758800,USDT,26.88996000,26.91626400,USDT,0.10755984,0.10766500,Wallet,"",""
57173144,2025-09-22 00:50:54,Spot Trading,Sell,717643104,2427995803,"","","",SOL,0.03000000,6.61489400,USDT,6.95940000,6.96620800,USDT,0.02783760,0.02786500,Wallet,"",""
57173144,2025-09-22 00:50:54,Spot Trading,Sell,717643104,2427995804,"","","",SOL,0.11000000,24.25461000,USDT,25.50130000,25.52624600,USDT,0.10200520,0.10210500,Wallet,"",""
57173144,2025-09-22 00:50:54,Spot Trading,Sell,717643104,2427995795,"","","",SOL,0.01200000,2.64595700,USDT,2.78244000,2.78516200,USDT,0.01112976,0.01114100,Wallet,"",""
57173144,2025-09-22 00:50:54,Spot Trading,Sell,717643104,2427995797,"","","",SOL,0.07500000,16.53723400,USDT,17.38575000,17.40275700,USDT,0.06954300,0.06961100,Wallet,"",""
57173144,2025-09-22 02:32:24,Spot Trading,Sell,62972446,2428008207,"","","",WIF,106.80000000,84.92755200,USDT,89.49840000,89.58594900,USDT,0.35799360,0.35834400,Wallet,"",""
57173144,2025-09-22 06:02:07,Spot Trading,Sell,1542453272,2428029454,"","","",BTC,0.00078000,87.94383400,USDT,88.10582040,88.19200700,USDT,0.35242328,0.35276800,Wallet,"",""
57173144,2025-09-23 19:55:16,Spot Trading,Buy,1548791279,2428191791,"","","",BTC,0.00071000,79.53029500,USDT,79.33782820,79.35071100,BTC,0.00000284,0.31812100,Wallet,"",""
57173144,2025-09-23 19:56:33,Spot Trading,Buy,1297337611,2428192304,"","","",ETH,0.01610000,67.06461300,USDT,66.98727000,66.99814700,ETH,0.00006440,0.26825800,Wallet,"",""
57173144,2025-09-23 19:58:06,Spot Trading,Buy,1548792736,2428193637,"","","",BTC,0.00044000,49.28638000,USDT,49.16464080,49.17262400,BTC,0.00000176,0.19714600,Wallet,"",""
57173144,2025-09-23 19:58:06,Spot Trading,Buy,1548792736,2428193635,"","","",BTC,0.00027000,30.24391500,USDT,30.16919790,30.17409700,BTC,0.00000108,0.12097600,Wallet,"",""
57173144,2025-09-23 19:58:06,Spot Trading,Buy,1548792736,2428193634,"","","",BTC,0.00045000,50.40652500,USDT,50.28200100,50.29016600,BTC,0.00000180,0.20162600,Wallet,"",""
57173144,2025-09-23 20:00:03,Convert,Convert,2095270606755907423,3673486,"","","",HBAR,850.58400000,186.54421400,BTC,0.00157425,176.33882600,BTC,0.00008439,9.45290400,Wallet,"",""
57173144,2025-09-23 20:04:00,Convert,Convert,2095272633980475997,3673495,"","","",HYPE,2.78880000,124.43696800,SOL,0.55121141,118.16530200,SOL,0.03009909,6.45245700,Wallet,"",""
57173144,2025-09-23 20:06:45,Convert,Convert,"",2428186963,"","","",WIF,0.09192000,0.07199220,ETH,0.00001739,0.07243810,ETH,8.7E-7,0.00362400,Wallet,"",""
57173144,2025-09-23 20:07:57,Spot Trading,Buy,76868210,2428192835,"","","",QNT,0.46700000,43.24532400,USDT,43.82328000,43.83039600,QNT,0.00186800,0.17298100,Wallet,"",""
57173144,2025-09-23 20:07:57,Spot Trading,Buy,76868210,2428192834,"","","",QNT,0.00100000,0.09260200,USDT,0.09499000,0.09500500,QNT,0.00000400,0.00037000,Wallet,"",""
57173144,2025-09-23 20:26:45,Spot Trading,Buy,63797478,2428196280,"","","",WIF,18.60000000,14.56760300,USDT,14.63820000,14.64057700,WIF,0.04650000,0.03641900,Wallet,"",""
57173144,2025-09-24 02:03:36,Convert,Convert,2095457978999169523,3673919,"","","",WIF,18.55350000,14.61928300,USDT,13.88985513,13.89352700,USDT,0.81026846,0.81048300,Wallet,"",""
57173144,2025-09-24 05:50:29,Spot Trading,Sell,76865441,2428240931,"","","",QNT,0.73700000,71.35591300,USDT,71.18683000,71.20565000,USDT,0.17796708,0.17801400,Wallet,"",""
57173144,2025-09-24 18:25:39,Convert,Convert,2095964123715133939,3674958,"","","",USDT,84.95378275,84.97624300,USD,82.34000000,82.34000000,USD,2.52280320,2.52280300,Wallet,"",""
